DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2011-06,21.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2011-07,21.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2011-08,21.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2011-09,22.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2011-10,22.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2011-11,22.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2011-12,22.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2012-01,23.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2012-02,23.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2012-03,23.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2012-04,24.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2012-05,24.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2012-06,24.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2012-07,25.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2012-08,25.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2012-09,25.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2012-10,25.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2012-11,25.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2012-12,26.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2013-01,26.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2013-02,26.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2013-03,26.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2013-04,26.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2013-05,26.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2013-06,26.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2013-07,26.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2013-08,26.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2013-09,26.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2013-10,26.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2013-11,25.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2013-12,25.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2014-01,25.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2014-02,25.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2014-03,25.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2014-04,24.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2014-05,24.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2014-06,24.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2014-07,24.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2014-08,24.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2014-09,24.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2014-10,23.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2014-11,23.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2014-12,23.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2015-01,23.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2015-02,23.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2015-03,22.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2015-04,22.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2015-05,22.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2015-06,22.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2015-07,21.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2015-08,21.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2015-09,21.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2015-10,21.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2015-11,20.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2015-12,20.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2016-01,20.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2016-02,20.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2016-03,20.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2016-04,20.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2016-05,20.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2016-06,19.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2016-07,19.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2016-08,19.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2016-09,19.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2016-10,18.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2016-11,18.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2016-12,18.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2017-01,18.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2017-02,18.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2017-03,18.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2017-04,17.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2017-05,17.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2017-06,17.1,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2017-07,16.9,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2017-08,16.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2017-09,16.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2017-10,16.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2017-11,16.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2017-12,16.6,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2018-01,16.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2018-02,16.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2018-03,16.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2018-04,15.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2018-05,15.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2018-06,15.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2018-07,15.0,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2018-08,14.8,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2018-09,14.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2018-10,14.7,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2018-11,14.5,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2018-12,14.4,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2019-01,14.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2019-02,14.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2019-03,14.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2019-04,14.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2019-05,14.3,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2019-06,14.2,,
ESTAT:UNE_RT_M(1.0),27/03/25 23:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Total,Percentage of population in the labour force,Total,Spain,2019-07,14.2,,
